CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
1832,1832,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,90727,TECNOLOGÍA EN SISTEMAS DE SANEAMIENTO AMBIENTAL,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",820,"INGENIERÍA AMBIENTAL, SANITARIA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,13,BOLÍVAR,13001,CARTAGENA DE INDIA,2,MUJER,2019,2,1
1832,1832,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,54970,TECNOLOGÍA EN DESARROLLO DE SOFTWARE,1,PREGRADO,5,TECNOLÓGICA,3,DISTANCIA (VIRTUAL),8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",827,"INGENIERÍA DE SISTEMAS, TELEMÁTICA Y AFINES",6,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),61,TECNOLOGÍAS DE LA INFORMACIÓN Y LA COMUNICACIÓN (TIC),613,DESARROLLO Y ANÁLISIS DE SOFTWARE Y APLICACIONES,13,BOLÍVAR,13001,CARTAGENA DE INDIA,1,HOMBRE,2019,2,7
1832,1832,UNIVERSIDAD TECNOLOGICA DE BOLIVAR,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,52931,ESPECIALIZACION EN GESTION AMBIENTAL EMPRESARIAL,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,13,BOLÍVAR,13001,CARTAGENA DE INDIA,2,MUJER,2019,2,4
3712,3712,FUNDACION CENTRO DE INVESTIGACION DOCENCIA Y CONSULTORIA,PRINCIPAL,2,PRIVADA,2,INSTITUCIÓN TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103401,TECNOLOGIA EN GESTIÓN DE SISTEMAS MECATRONICOS,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",831,INGENIERÍA MECÁNICA Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",2,MUJER,2019,1,1
2110,2110,COLEGIO MAYOR DE ANTIOQUIA,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,54263,INGENIERIA AMBIENTAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",820,"INGENIERÍA AMBIENTAL, SANITARIA Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,719,INGENIERÍA Y PROFESIONES AFINES NO CLASIFICADAS EN OTRA PARTE,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,2,26
2110,2110,COLEGIO MAYOR DE ANTIOQUIA,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,53431,TECNOLOGÍA EN GESTIÓN TURÍSTICA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,10,SERVICIOS,101,SERVICIOS PERSONALES,1015,"VIAJES, TURISMO Y ACTIVIDADES RECREATIVAS",5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,2,1
2110,2110,COLEGIO MAYOR DE ANTIOQUIA,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,3707,PLANEACION Y DESARROLLO SOCIAL,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,569,"SOCIOLOGÍA, TRABAJO SOCIAL Y AFINES",3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,315,TRABAJO SOCIAL,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,19
2110,2110,COLEGIO MAYOR DE ANTIOQUIA,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,6644,CONSTRUCCIONES CIVILES,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",825,INGENIERÍA CIVIL Y AFINES,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",73,ARQUITECTURA Y CONSTRUCCIÓN,732,CONSTRUCCIÓN E INGENIERÍA CIVIL,5,ANTIOQUIA,5001,MEDELLÍN,2,MUJER,2019,1,6
2110,2110,COLEGIO MAYOR DE ANTIOQUIA,PRINCIPAL,1,OFICIAL,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,5,ANTIOQUIA,5001,MEDELLÍN,1725,BACTERIOLOGIA Y LABORATORIO CLINICO,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,440,BACTERIOLOGÍA,9,SALUD Y BIENESTAR,91,SALUD,914,TECNOLOGÍA DE DIAGNÓSTICO Y TRATAMIENTO MÉDICO,5,ANTIOQUIA,5001,MEDELLÍN,1,HOMBRE,2019,1,3
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91342,ADMINISTRACIÓN DE EMPRESAS,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,5
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91303,TECNOLOGÍA EN GESTIÓN COMERCIAL Y PUBLICITARIA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,9
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91309,TECNOLOGÍA EN GESTIÓN BANCARIA Y DE INVERSIÓN FINANCIERA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,1
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91309,TECNOLOGÍA EN GESTIÓN BANCARIA Y DE INVERSIÓN FINANCIERA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,1
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91310,TÉCNICA PROFESIONAL EN OPERACIONES BANCARIAS Y SERVICIOS FINANCIEROS,1,PREGRADO,4,FORMACIÓN TÉCNICA PROFESIONAL,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,1,2
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91311,TECNOLOGÍA EN GESTIÓN DE PROCESOS ADMINISTRATIVOS,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,1,8
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",91309,TECNOLOGÍA EN GESTIÓN BANCARIA Y DE INVERSIÓN FINANCIERA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,1,1
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",103750,TÉCNICO PROFESIONAL EN OPERACIÓN DE ALMACENES Y TRANSPORTE,1,PREGRADO,4,FORMACIÓN TÉCNICA PROFESIONAL,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,50,META,50001,VILLAVICENCIO,1,HOMBRE,2019,2,10
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",102667,TECNOLOGÍA EN GESTIÓN TRIBUTARIA Y FINANCIERA,1,PREGRADO,5,TECNOLÓGICA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,412,"GESTIÓN FINANCIERA, ADMINISTRACIÓN BANCARIA Y SEGUROS",50,META,50001,VILLAVICENCIO,1,HOMBRE,2019,2,1
2745,2745,UNIPANAMERICANA - FUNDACION UNIVERSITARIA PANAMERICANA,PRINCIPAL,2,PRIVADA,3,INSTITUCIÓN UNIVERSITARIA/ESCUELA TECNOLÓGICA,11,BOGOTÁ D.C.,11001,"BOGOTÁ, D.C.",102198,TÉCNICA PROFESIONAL EN INSTALACIÓN DE REDES DE TELECOMUNICACIONES,1,PREGRADO,4,FORMACIÓN TÉCNICA PROFESIONAL,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",829,"INGENIERÍA ELECTRÓNICA, TELECOMUNICACIONES Y AFINES",7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",71,INGENIERÍA Y PROFESIONES AFINES,714,ELECTRÓNICA Y AUTOMATIZACIÓN,50,META,50001,VILLAVICENCIO,2,MUJER,2019,2,2
1724,1718,UNIVERSIDAD DE SAN BUENAVENTURA,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,54123,FONOAUDIOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,442,TERAPIAS,9,SALUD Y BIENESTAR,91,SALUD,915,"FISIOTERAPIA, FONOAUDIOLOGÍA, TERAPIA OCUPACIONAL, NUTRICIÓN Y AFINES",13,BOLÍVAR,13001,CARTAGENA DE INDIA,2,MUJER,2019,1,14
1724,1718,UNIVERSIDAD DE SAN BUENAVENTURA,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,4092,ARQUITECTURA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,8,"INGENIERÍA, ARQUITECTURA, URBANISMO Y AFINES",818,ARQUITECTURA,7,"INGENIERÍA, INDUSTRIA Y CONSTRUCCIÓN",73,ARQUITECTURA Y CONSTRUCCIÓN,732,CONSTRUCCIÓN E INGENIERÍA CIVIL,13,BOLÍVAR,13001,CARTAGENA DE INDIA,2,MUJER,2019,1,1
1724,1718,UNIVERSIDAD DE SAN BUENAVENTURA,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,3252,CONTADURIA PUBLICA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,13,BOLÍVAR,13001,CARTAGENA DE INDIA,1,HOMBRE,2019,1,4
1724,1718,UNIVERSIDAD DE SAN BUENAVENTURA,SECCIONAL,2,PRIVADA,4,UNIVERSIDAD,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,19741,LICENCIATURA EN LENGUAS MODERNAS CON ENFASIS EN INGLES Y FRANCES,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,3,CIENCIAS DE LA EDUCACIÓN,313,EDUCACIÓN,1,EDUCACIÓN,11,EDUCACIÓN,111,CIENCIAS DE LA EDUCACIÓN,13,BOLÍVAR,13001,CARTAGENA DE INDIA,1,HOMBRE,2019,1,3
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,54533,MEDICINA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,28
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,101667,ESPECIALIZACIÓN EN RADIOLOGÍA E IMÁGENES DIAGNÓSTICAS,2,POSGRADO,10,ESPECIALIZACIÓN MÉDICO QUIRÚRGICA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,2004,MAESTRIA EN ADMINISTRACION,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,413,GESTIÓN Y ADMINISTRACIÓN,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,43
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,20436,PSICOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,566,PSICOLOGÍA,3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,313,PSICOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,23
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,105158,ESPECIALIZACIÓN EN DERECHO,2,POSGRADO,1,ESPECIALIZACIÓN UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,4
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,90919,MAESTRÍA EN DERECHO,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,559,DERECHO Y AFINES,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,42,DERECHO,421,DERECHO,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,18
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,20433,ANTROPOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,553,ANTROPOLOGÍA Y  ARTES LIBERALES,3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,314,"SOCIOLOGÍA, ANTROPOLOGÍA Y ESTUDIOS CULTURALES",76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,7
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,91012,ESPECIALIZACIÓN EN PEDIATRÍA,2,POSGRADO,10,ESPECIALIZACIÓN MÉDICO QUIRÚRGICA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,4
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,52966,BIOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,9,MATEMÁTICAS Y CIENCIAS NATURALES,934,"BIOLOGÍA, MICROBIOLOGÍA Y AFINES",5,"CIENCIAS NATURALES, MATEMÁTICAS Y ESTADÍSTICA",51,CIENCIAS BIOLÓGICAS Y AFINES,511,BIOLOGÍA,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,53761,MAESTRÍA EN ECONOMÍA,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",611,ECONOMÍA,3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,311,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,101664,ESPECIALIZACIÓN EN CIRUGÍA DE TRASPLANTES DE ÓRGANOS ABDOMINALES,2,POSGRADO,10,ESPECIALIZACIÓN MÉDICO QUIRÚRGICA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,1
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,54118,MAESTRÍA EN MERCADEO,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",69,ADMINISTRACIÓN,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,414,MERCADOTECNIA Y PUBLICIDAD,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,20437,SOCIOLOGIA,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,5,CIENCIAS SOCIALES Y HUMANAS,569,"SOCIOLOGÍA, TRABAJO SOCIAL Y AFINES",3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,314,"SOCIOLOGÍA, ANTROPOLOGÍA Y ESTUDIOS CULTURALES",76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,53761,MAESTRÍA EN ECONOMÍA,2,POSGRADO,2,MAESTRÍA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",611,ECONOMÍA,3,"CIENCIAS SOCIALES, PERIODISMO E INFORMACIÓN",31,CIENCIAS SOCIALES Y DEL COMPORTAMIENTO,311,ECONOMÍA,76,VALLE DEL CAUCA,76001,CALI,2,MUJER,2019,2,4
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,7620,CONTADURIA PUBLICA Y FINANZAS INTERNACIONALES,1,PREGRADO,6,UNIVERSITARIA,1,PRESENCIAL,6,"ECONOMÍA, ADMINISTRACIÓN, CONTADURÍA Y AFINES",612,CONTADURÍA PÚBLICA,4,ADMINISTRACIÓN DE EMPRESAS Y DERECHO,41,EDUCACIÓN COMERCIAL Y ADMINISTRACIÓN,411,CONTABILIDAD E IMPUESTOS,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,2
1828,1828,UNIVERSIDAD ICESI,PRINCIPAL,2,PRIVADA,4,UNIVERSIDAD,76,VALLE DEL CAUCA,76001,CALI,91094,ESPECIALIZACIÓN EN GINECOLOGÍA Y OBSTETRICIA,2,POSGRADO,10,ESPECIALIZACIÓN MÉDICO QUIRÚRGICA,1,PRESENCIAL,4,CIENCIAS DE LA SALUD,445,MEDICINA,9,SALUD Y BIENESTAR,91,SALUD,912,MEDICINA,76,VALLE DEL CAUCA,76001,CALI,1,HOMBRE,2019,2,1
