CODIGO_DE_LA_INSTITUCION,IES_PADRE,INSTITUCION_DE_EDUCACION_SUPERIOR_IES,PRINCIPAL_O_SECCIONAL,ID_SECTOR_IES,SECTOR_IES,IES_ACREDITADA,ID_CARACTER,CARACTER_IES,CODIGO_DEL_DEPARTAMENTO_IES,DEPARTAMENTO_DE_DOMICILIO_DE_LA_IES,CODIGO_DEL_MUNICIPIO_IES,MUNICIPIO_DE_DOMICILIO_DE_LA_IES,CODIGO_SNIES_PROGRAMA,PROGRAMA_ACADEMICO,PROGRAMA_ACREDITADO,ID_NIVEL_ACADEMICO,NIVEL_ACADEMICO,ID_NIVEL_DE_FORMACION,NIVEL_DE_FORMACION,ID_METODOLOGIA,METODOLOGIA,ID_AREA_DE_CONOCIMIENTO,AREA_DE_CONOCIMIENTO,ID_NUCLEO,NUCLEO_BASICO_DEL_CONOCIMIENTO_NBC,ID_CINE_CAMPO_AMPLIO,DESC_CINE_CAMPO_AMPLIO,ID_CINE_CAMPO_ESPECIFICO,DESC_CINE_CAMPO_ESPECIFICO,ID_CINE_CODIGO_DETALLADO,DESC_CINE_CODIGO_DETALLADO,CODIGO_DEL_DEPARTAMENTO_PROGRAMA,DEPARTAMENTO_DE_OFERTA_DEL_PROGRAMA,CODIGO_DEL_MUNICIPIO_PROGRAMA,MUNICIPIO_DE_OFERTA_DEL_PROGRAMA,ID_SEXO,SEXO,ANO,SEMESTRE,GRADUADOS
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,2114,TECNOLOGIA EN ELECTROMECANICA,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",833,Otras ingenierías,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,2,Mujer,2021,1,1
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,4277,TECNOLOGIA EN CONSTRUCCION DE ACABADOS ARQUITECTONICOS,N,1,PREGRADO,5,Tecnológico,1,Presencial,2,Bellas artes,27,Diseño,7,"Ingeniería, Industria y Construcción",73,Arquitectura y construcción,731,Arquitectura y urbanismo,5,Antioquia,5001,Medellín,1,Hombre,2021,2,1
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,6537,TECNOLOGIA EN TELECOMUNICACIONES,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,1,Hombre,2021,1,3
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,6537,TECNOLOGIA EN TELECOMUNICACIONES,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,1,Hombre,2021,2,20
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,6537,TECNOLOGIA EN TELECOMUNICACIONES,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,2,Mujer,2021,2,2
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,9466,TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO,S,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,1,Hombre,2021,1,4
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,9466,TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO,S,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,1,Hombre,2021,2,5
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,9466,TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO,S,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,2,Mujer,2021,1,3
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,9466,TECNOLOGIA EN MANTENIMIENTO DE EQUIPO BIOMEDICO,S,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",819,Ingeniería biomédica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,2,Mujer,2021,2,7
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,11085,TECNOLOGIA EN ELECTRONICA,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,1,Hombre,2021,1,2
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,11085,TECNOLOGIA EN ELECTRONICA,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,1,Hombre,2021,2,22
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,11085,TECNOLOGIA EN ELECTRONICA,N,1,PREGRADO,5,Tecnológico,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,2,Mujer,2021,1,1
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,15600,TECNOLOGIA EN GESTION ADMINISTRATIVA,S,1,PREGRADO,5,Tecnológico,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,5,Antioquia,5001,Medellín,1,Hombre,2021,1,45
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,15600,TECNOLOGIA EN GESTION ADMINISTRATIVA,S,1,PREGRADO,5,Tecnológico,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,5,Antioquia,5001,Medellín,1,Hombre,2021,2,91
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,15600,TECNOLOGIA EN GESTION ADMINISTRATIVA,S,1,PREGRADO,5,Tecnológico,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,5,Antioquia,5001,Medellín,2,Mujer,2021,1,119
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,15600,TECNOLOGIA EN GESTION ADMINISTRATIVA,S,1,PREGRADO,5,Tecnológico,1,Presencial,6,"Economía, administración, contaduría y afines",69,Administración,4,Administración de Empresas y Derecho,41,Educación comercial y administración,413,Gestión y administración,5,Antioquia,5001,Medellín,2,Mujer,2021,2,175
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,17720,TECNOLOGIA EN INFORMATICA MUSICAL,S,1,PREGRADO,5,Tecnológico,1,Presencial,2,Bellas artes,28,Música,2,Arte y Humanidades,21,Artes,215,Música y artes escénicas,5,Antioquia,5001,Medellín,1,Hombre,2021,1,2
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,17720,TECNOLOGIA EN INFORMATICA MUSICAL,S,1,PREGRADO,5,Tecnológico,1,Presencial,2,Bellas artes,28,Música,2,Arte y Humanidades,21,Artes,215,Música y artes escénicas,5,Antioquia,5001,Medellín,1,Hombre,2021,2,17
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,17720,TECNOLOGIA EN INFORMATICA MUSICAL,S,1,PREGRADO,5,Tecnológico,1,Presencial,2,Bellas artes,28,Música,2,Arte y Humanidades,21,Artes,215,Música y artes escénicas,5,Antioquia,5001,Medellín,2,Mujer,2021,1,1
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,17720,TECNOLOGIA EN INFORMATICA MUSICAL,S,1,PREGRADO,5,Tecnológico,1,Presencial,2,Bellas artes,28,Música,2,Arte y Humanidades,21,Artes,215,Música y artes escénicas,5,Antioquia,5001,Medellín,2,Mujer,2021,2,3
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,52129,INGENIERIA ELECTRÓNICA,S,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,1,Hombre,2021,2,24
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,52129,INGENIERIA ELECTRÓNICA,S,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,2,Mujer,2021,1,2
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,52129,INGENIERIA ELECTRÓNICA,S,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",829,"Ingeniería electrónica, telecomunicaciones y afines",7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,714,Electrónica y automatización,5,Antioquia,5001,Medellín,2,Mujer,2021,2,3
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,52130,INGENIERIA ELECTROMECÁNICA,S,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,1,Hombre,2021,1,5
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,52130,INGENIERIA ELECTROMECÁNICA,S,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,1,Hombre,2021,2,35
3302,3302,INSTITUTO TECNOLOGICO METROPOLITANO,Principal,1,OFICIAL,S,3,Institución Universitaria/Escuela Tecnológica,5,Antioquia,5001,Medellín,52130,INGENIERIA ELECTROMECÁNICA,S,1,PREGRADO,6,Universitario,1,Presencial,8,"Ingeniería, arquitectura, urbanismo y afines",831,Ingeniería mecánica y afines,7,"Ingeniería, Industria y Construcción",71,Ingeniería y profesiones afines,719,Ingeniería y profesiones afines no clasificadas en otra parte,5,Antioquia,5001,Medellín,2,Mujer,2021,2,2
